Date,Product Code,Sales Quantity,Sales Revenue,Category,Size,Color,Material,Promo 1,Promo 2,Lead Time (days)
2021-11-02,1002,46,276,Top,XXL,Black,Polyester,No,Yes,9
2021-11-02,2001,43,344,Pants,XL,Red,Cotton,Yes,Yes,12
2021-11-03,1001,17,272,T-Shirts,XL,Red,Cotton,No,No,7
2021-11-03,1002,34,306,Top,L,Red,Polyester,No,No,6
2021-11-03,2001,50,700,Pants,L,Yellow,Cotton,No,No,10
2021-11-04,1001,28,532,T-Shirts,XXL,Blue,Cotton,No,Yes,12
2021-11-04,1002,5,35,Top,M,Red,Polyester,No,No,10
2021-11-04,2001,12,168,Pants,XL,Red,Cotton,Yes,No,14
2021-11-05,1001,18,162,T-Shirts,M,Blue,Cotton,Yes,Yes,11
2021-11-05,1002,9,153,Top,M,Green,Polyester,Yes,Yes,9
2021-11-05,2001,7,49,Pants,XL,Red,Cotton,Yes,Yes,7
2021-11-06,1001,5,45,T-Shirts,S,Black,Cotton,No,No,9
2021-11-06,1002,50,250,Top,XL,Green,Polyester,No,Yes,12
2021-11-06,2001,3,15,Pants,M,Black,Cotton,No,Yes,7
2021-11-07,1001,9,108,T-Shirts,XXL,Green,Cotton,Yes,No,7
2021-11-07,1002,20,320,Top,M,White,Polyester,Yes,Yes,14
2021-11-07,2001,21,336,Pants,M,Green,Cotton,Yes,No,9
2021-11-08,1001,48,528,T-Shirts,S,Blue,Cotton,No,No,12
2021-11-08,1002,42,714,Top,XXL,Green,Polyester,Yes,No,8
2021-11-08,2001,38,190,Pants,XXL,Blue,Cotton,No,No,12
2021-11-09,1001,31,310,T-Shirts,XXL,Blue,Cotton,No,Yes,6
2021-11-09,1002,11,132,Top,L,Black,Polyester,Yes,No,14
2021-11-09,2001,3,30,Pants,L,White,Cotton,Yes,No,12
2021-11-10,1001,8,144,T-Shirts,XL,Red,Cotton,No,No,8
2021-11-10,1002,21,168,Top,XL,Green,Polyester,Yes,No,5
2021-11-10,2001,6,108,Pants,L,Red,Cotton,No,Yes,9
2021-11-11,1001,49,637,T-Shirts,XL,Blue,Cotton,No,No,7
2021-11-11,1002,34,680,Top,M,Black,Polyester,Yes,Yes,10
2021-11-11,2001,21,168,Pants,M,Yellow,Cotton,No,No,14
2021-11-12,1001,13,260,T-Shirts,S,Green,Cotton,Yes,Yes,9
2021-11-12,1002,20,240,Top,M,Blue,Polyester,No,Yes,8
2021-11-12,2001,7,112,Pants,XXL,Green,Cotton,No,No,14
2021-11-13,1001,43,215,T-Shirts,L,Green,Cotton,Yes,No,11
2021-11-13,1002,2,12,Top,M,Yellow,Polyester,No,Yes,6
2021-11-13,2001,34,442,Pants,XL,Red,Cotton,No,Yes,9
2021-11-14,1001,2,24,T-Shirts,S,Red,Cotton,Yes,Yes,11
2021-11-14,1002,21,252,Top,M,White,Polyester,Yes,Yes,9
2021-11-14,2001,27,405,Pants,XXL,Green,Cotton,Yes,Yes,6
2021-11-15,1001,5,100,T-Shirts,XL,White,Cotton,No,Yes,13
2021-11-15,1002,12,192,Top,XL,Green,Polyester,No,No,8
2021-11-15,2001,21,147,Pants,XXL,Yellow,Cotton,No,Yes,6
2021-11-16,1001,6,108,T-Shirts,S,White,Cotton,Yes,Yes,6
2021-11-16,1002,1,20,Top,XL,Yellow,Polyester,Yes,Yes,14
2021-11-16,2001,5,50,Pants,S,Green,Cotton,Yes,Yes,11
2021-11-17,1001,45,855,T-Shirts,S,Yellow,Cotton,Yes,No,14
2021-11-17,1002,47,846,Top,L,White,Polyester,Yes,Yes,12
2021-11-17,2001,38,494,Pants,XL,Black,Cotton,Yes,Yes,9
2021-11-18,1001,47,235,T-Shirts,M,Yellow,Cotton,No,No,7
2021-11-18,1002,43,430,Top,XXL,Yellow,Polyester,No,Yes,11
2021-11-18,2001,35,595,Pants,M,Green,Cotton,Yes,No,8
2021-11-19,1001,33,660,T-Shirts,S,White,Cotton,No,No,13
2021-11-19,1002,25,475,Top,L,White,Polyester,Yes,Yes,13
2021-11-19,2001,36,684,Pants,L,Green,Cotton,Yes,Yes,6
2021-11-20,1001,13,91,T-Shirts,XL,Black,Cotton,No,Yes,10
2021-11-20,1002,18,90,Top,S,Black,Polyester,No,Yes,5
2021-11-20,2001,8,120,Pants,XXL,White,Cotton,Yes,Yes,11
2021-11-21,1001,6,108,T-Shirts,L,Red,Cotton,No,No,5
2021-11-21,1002,7,49,Top,M,Black,Polyester,Yes,Yes,8
2021-11-21,2001,49,980,Pants,XL,Blue,Cotton,Yes,Yes,6
2021-11-22,1001,16,256,T-Shirts,S,Black,Cotton,No,Yes,14
2021-11-22,1002,11,165,Top,S,Blue,Polyester,Yes,No,11
2021-11-22,2001,30,360,Pants,M,Blue,Cotton,No,Yes,7
2021-11-23,1001,46,782,T-Shirts,S,Black,Cotton,No,No,7
2021-11-23,1002,42,798,Top,S,White,Polyester,No,Yes,13
2021-11-23,2001,22,374,Pants,L,Green,Cotton,No,No,6
2021-11-24,1001,17,136,T-Shirts,M,Blue,Cotton,Yes,Yes,12
2021-11-24,1002,3,57,Top,XXL,Green,Polyester,No,Yes,10
2021-11-24,2001,3,24,Pants,XXL,White,Cotton,Yes,No,11
2021-11-25,1001,10,50,T-Shirts,M,Red,Cotton,Yes,Yes,14
2021-11-25,1002,29,174,Top,XL,White,Polyester,No,No,6
2021-11-25,2001,40,600,Pants,M,Yellow,Cotton,No,Yes,5
2021-11-26,1001,43,559,T-Shirts,M,Yellow,Cotton,Yes,No,9
2021-11-26,1002,25,300,Top,L,Red,Polyester,No,Yes,12
2021-11-26,2001,31,341,Pants,XL,Red,Cotton,Yes,Yes,8
2021-11-27,1001,3,39,T-Shirts,M,Black,Cotton,Yes,No,8
2021-11-27,1002,41,533,Top,L,White,Polyester,No,Yes,7
2021-11-27,2001,37,555,Pants,L,Blue,Cotton,No,No,6
2021-11-28,1001,30,180,T-Shirts,XXL,White,Cotton,Yes,Yes,14
2021-11-28,1002,19,171,Top,S,White,Polyester,No,No,13
2021-11-28,2001,26,338,Pants,XL,White,Cotton,No,No,7
2021-11-29,1001,11,99,T-Shirts,XXL,White,Cotton,No,Yes,11
2021-11-29,1002,41,369,Top,S,Yellow,Polyester,No,Yes,14
2021-11-29,2001,18,270,Pants,S,White,Cotton,Yes,Yes,8
2021-11-30,1001,47,235,T-Shirts,XL,Black,Cotton,No,Yes,7
2021-11-30,1002,49,784,Top,S,Black,Polyester,Yes,No,8
2021-11-30,2001,16,144,Pants,XXL,Red,Cotton,Yes,Yes,5
2021-12-01,1001,32,416,T-Shirts,XXL,Black,Cotton,Yes,No,5
2021-12-01,1002,42,420,Top,L,White,Polyester,No,No,7
2021-12-01,2001,22,440,Pants,L,Blue,Cotton,Yes,No,14
2021-12-02,1001,28,168,T-Shirts,L,Green,Cotton,Yes,Yes,12
2021-12-02,1002,9,180,Top,M,Black,Polyester,Yes,Yes,9
2021-12-02,2001,4,24,Pants,XXL,Green,Cotton,No,No,11
2021-12-03,1001,12,84,T-Shirts,XL,Yellow,Cotton,No,No,7
2021-12-03,1002,25,225,Top,S,White,Polyester,Yes,Yes,12
2021-12-03,2001,45,855,Pants,M,White,Cotton,Yes,Yes,8
2021-12-04,1001,37,222,T-Shirts,L,Blue,Cotton,No,No,11
2021-12-04,1002,43,301,Top,S,Yellow,Polyester,Yes,No,12
2021-12-04,2001,18,252,Pants,S,Black,Cotton,No,No,11
2021-12-05,1001,22,110,T-Shirts,XXL,Yellow,Cotton,Yes,Yes,7
2021-12-05,1002,32,224,Top,L,Yellow,Polyester,Yes,Yes,14
2021-12-05,2001,27,216,Pants,L,White,Cotton,No,No,9
2021-12-06,1001,28,532,T-Shirts,M,Yellow,Cotton,No,No,13
2021-12-06,1002,24,168,Top,S,Red,Polyester,No,Yes,9
2021-12-06,2001,23,276,Pants,XXL,Yellow,Cotton,No,Yes,5
2021-12-07,1001,25,375,T-Shirts,XL,White,Cotton,Yes,Yes,11
2021-12-07,1002,10,170,Top,XL,White,Polyester,No,Yes,6
2021-12-07,2001,44,748,Pants,S,Red,Cotton,Yes,No,5
2021-12-08,1001,19,247,T-Shirts,L,Red,Cotton,No,Yes,13
2021-12-08,1002,14,280,Top,XL,Green,Polyester,No,Yes,10
2021-12-08,2001,49,294,Pants,M,Red,Cotton,No,Yes,10
2021-12-09,1001,30,240,T-Shirts,XL,Black,Cotton,Yes,Yes,11
2021-12-09,1002,18,198,Top,M,Black,Polyester,Yes,Yes,7
2021-12-09,2001,8,96,Pants,XXL,Red,Cotton,No,Yes,13
2021-12-10,1001,25,425,T-Shirts,M,Black,Cotton,No,No,5
2021-12-10,1002,26,208,Top,M,White,Polyester,Yes,Yes,6
2021-12-10,2001,37,333,Pants,L,Black,Cotton,Yes,Yes,10
2021-12-11,1001,17,306,T-Shirts,S,Yellow,Cotton,No,No,12
2021-12-11,1002,11,220,Top,M,Yellow,Polyester,No,Yes,11
2021-12-11,2001,46,368,Pants,S,Black,Cotton,No,No,9
2021-12-12,1001,38,760,T-Shirts,XL,Yellow,Cotton,No,No,11
2021-12-12,1002,46,736,Top,L,Red,Polyester,No,Yes,5
2021-12-12,2001,20,280,Pants,L,Black,Cotton,Yes,No,13
2021-12-13,1001,37,407,T-Shirts,M,Blue,Cotton,Yes,No,10
2021-12-13,1002,2,30,Top,XXL,Green,Polyester,No,Yes,10
2021-12-13,2001,15,285,Pants,XXL,Green,Cotton,Yes,No,8
2021-12-14,1001,16,240,T-Shirts,M,Green,Cotton,Yes,Yes,12
2021-12-14,1002,11,220,Top,M,Blue,Polyester,Yes,No,5
2021-12-14,2001,21,126,Pants,XXL,White,Cotton,No,Yes,7
2021-12-15,1001,2,12,T-Shirts,S,Yellow,Cotton,No,Yes,7
2021-12-15,1002,2,26,Top,S,White,Polyester,No,No,6
2021-12-15,2001,45,765,Pants,XL,Red,Cotton,No,Yes,12
2021-12-16,1001,27,324,T-Shirts,S,Red,Cotton,No,Yes,13
2021-12-16,1002,34,340,Top,M,Blue,Polyester,Yes,No,9
2021-12-16,2001,49,490,Pants,XL,White,Cotton,Yes,No,14
2021-12-17,1001,33,231,T-Shirts,S,Green,Cotton,No,No,13
2021-12-17,1002,47,564,Top,L,Blue,Polyester,Yes,No,8
2021-12-17,2001,34,510,Pants,L,Blue,Cotton,No,No,8
2021-12-18,1001,25,450,T-Shirts,S,Green,Cotton,Yes,No,5
2021-12-18,1002,8,40,Top,L,Green,Polyester,No,No,11
2021-12-18,2001,47,423,Pants,L,White,Cotton,Yes,Yes,12
2021-12-19,1001,35,210,T-Shirts,S,White,Cotton,No,Yes,12
2021-12-19,1002,2,18,Top,XL,White,Polyester,No,No,13
2021-12-19,2001,40,760,Pants,L,Yellow,Cotton,Yes,No,5
2021-12-20,1001,20,200,T-Shirts,L,Blue,Cotton,No,No,6
2021-12-20,1002,31,310,Top,XL,Blue,Polyester,Yes,Yes,13
2021-12-20,2001,44,792,Pants,L,Blue,Cotton,Yes,No,13
2021-12-21,1001,22,198,T-Shirts,XXL,Red,Cotton,No,Yes,12
2021-12-21,1002,15,225,Top,S,Red,Polyester,Yes,Yes,13
2021-12-21,2001,2,40,Pants,XXL,Green,Cotton,No,No,14
2021-12-22,1001,17,340,T-Shirts,M,Red,Cotton,Yes,Yes,7
2021-12-22,1002,12,192,Top,S,Black,Polyester,Yes,Yes,12
2021-12-22,2001,49,490,Pants,XXL,White,Cotton,No,No,6
2021-12-23,1001,28,504,T-Shirts,XXL,Red,Cotton,Yes,No,14
2021-12-23,1002,29,522,Top,XXL,Yellow,Polyester,No,Yes,10
2021-12-23,2001,33,495,Pants,S,Red,Cotton,No,Yes,5
2021-12-24,1001,47,470,T-Shirts,S,Green,Cotton,No,Yes,14
2021-12-24,1002,34,612,Top,XL,Yellow,Polyester,No,Yes,14
2021-12-24,2001,46,460,Pants,L,Yellow,Cotton,Yes,Yes,6
2021-12-25,1001,13,143,T-Shirts,XL,Red,Cotton,Yes,No,13
2021-12-25,1002,22,242,Top,XXL,Black,Polyester,No,Yes,5
2021-12-25,2001,31,186,Pants,XL,Black,Cotton,No,No,12
2021-12-26,1001,3,57,T-Shirts,S,Yellow,Cotton,Yes,Yes,14
2021-12-26,1002,7,70,Top,XL,Yellow,Polyester,No,Yes,13
2021-12-26,2001,36,216,Pants,S,Blue,Cotton,No,Yes,5
2021-12-27,1001,13,169,T-Shirts,M,Blue,Cotton,No,Yes,14
2021-12-27,1002,37,481,Top,M,Yellow,Polyester,No,Yes,6
2021-12-27,2001,31,434,Pants,XL,Blue,Cotton,Yes,Yes,10
2021-12-28,1001,40,320,T-Shirts,XXL,Green,Cotton,Yes,Yes,14
2021-12-28,1002,27,405,Top,XXL,Red,Polyester,Yes,Yes,12
2021-12-28,2001,1,15,Pants,L,Yellow,Cotton,No,Yes,12
2021-12-29,1001,49,735,T-Shirts,S,White,Cotton,Yes,Yes,10
2021-12-29,1002,4,44,Top,M,Red,Polyester,No,Yes,10
2021-12-29,2001,8,104,Pants,XL,White,Cotton,Yes,Yes,5
2021-12-30,1001,32,512,T-Shirts,M,Green,Cotton,No,Yes,12
2021-12-30,1002,40,520,Top,S,Red,Polyester,No,No,12
2021-12-30,2001,16,224,Pants,XXL,Green,Cotton,Yes,Yes,14
2021-12-31,1001,21,252,T-Shirts,XL,Red,Cotton,No,No,11
2021-12-31,1002,44,396,Top,XXL,Yellow,Polyester,Yes,No,12
2021-12-31,2001,42,462,Pants,XL,Green,Cotton,Yes,Yes,5
2022-01-01,1001,21,336,T-Shirts,XL,Yellow,Cotton,No,Yes,13
2022-01-01,1002,50,400,Top,M,Green,Polyester,Yes,No,8
2022-01-01,2001,37,222,Pants,S,White,Cotton,Yes,Yes,7
2022-01-02,1001,17,187,T-Shirts,S,Blue,Cotton,No,No,14
2022-01-02,1002,37,666,Top,S,Black,Polyester,Yes,Yes,7
2022-01-02,2001,9,171,Pants,XXL,Green,Cotton,Yes,Yes,7
2022-01-03,1001,1,13,T-Shirts,L,Yellow,Cotton,Yes,Yes,10
2022-01-03,1002,3,54,Top,S,Blue,Polyester,Yes,Yes,14
2022-01-03,2001,3,24,Pants,S,Blue,Cotton,No,Yes,12
2022-01-04,1001,4,32,T-Shirts,S,Yellow,Cotton,Yes,Yes,11
2022-01-04,1002,40,560,Top,XXL,Black,Polyester,No,No,14
2022-01-04,2001,34,306,Pants,M,Green,Cotton,No,Yes,9
2022-01-05,1001,15,270,T-Shirts,L,Green,Cotton,No,Yes,7
2022-01-05,1002,32,384,Top,M,Blue,Polyester,Yes,Yes,5
2022-01-05,2001,16,240,Pants,M,Yellow,Cotton,No,No,7
2022-01-06,1001,7,133,T-Shirts,S,Green,Cotton,No,Yes,14
2022-01-06,1002,37,296,Top,L,White,Polyester,Yes,Yes,13
2022-01-06,2001,31,620,Pants,XL,Red,Cotton,No,Yes,5
2022-01-07,1001,50,750,T-Shirts,M,Black,Cotton,No,No,11
2022-01-07,1002,4,40,Top,XXL,Black,Polyester,No,No,11
2022-01-07,2001,36,684,Pants,XL,White,Cotton,No,No,11
2022-01-08,1001,8,160,T-Shirts,S,White,Cotton,No,Yes,10
2022-01-08,1002,22,396,Top,L,Yellow,Polyester,No,No,10
2022-01-08,2001,14,238,Pants,XL,Yellow,Cotton,Yes,No,13
2022-01-09,1001,27,135,T-Shirts,L,Green,Cotton,No,Yes,9
2022-01-09,1002,27,216,Top,XXL,Blue,Polyester,Yes,No,6
2022-01-09,2001,30,150,Pants,M,Red,Cotton,Yes,No,9
2022-01-10,1001,47,752,T-Shirts,S,Green,Cotton,Yes,Yes,12
2022-01-10,1002,21,315,Top,S,Green,Polyester,No,Yes,14
2022-01-10,2001,43,817,Pants,XL,Red,Cotton,Yes,No,7
2022-01-11,1001,28,560,T-Shirts,S,White,Cotton,No,No,11
2022-01-11,1002,47,564,Top,M,Yellow,Polyester,No,No,5
2022-01-11,2001,14,224,Pants,S,Yellow,Cotton,No,Yes,14
2022-01-12,1001,25,175,T-Shirts,M,Blue,Cotton,No,No,5
2022-01-12,1002,48,864,Top,M,Black,Polyester,Yes,No,6
2022-01-12,2001,14,280,Pants,S,Black,Cotton,No,Yes,9
2022-01-13,1001,21,147,T-Shirts,S,Black,Cotton,No,No,14
2022-01-13,1002,6,48,Top,XL,White,Polyester,No,No,8
2022-01-13,2001,24,312,Pants,S,Green,Cotton,No,No,8
2022-01-14,1001,4,28,T-Shirts,M,Black,Cotton,No,No,8
2022-01-14,1002,9,171,Top,L,Black,Polyester,No,No,11
2022-01-14,2001,22,110,Pants,M,Red,Cotton,Yes,Yes,9
2022-01-15,1001,14,126,T-Shirts,XXL,Yellow,Cotton,Yes,Yes,6
2022-01-15,1002,50,800,Top,L,Blue,Polyester,No,No,14
2022-01-15,2001,50,900,Pants,XL,White,Cotton,Yes,Yes,11
2022-01-16,1001,5,55,T-Shirts,M,White,Cotton,Yes,No,5
2022-01-16,1002,7,133,Top,M,White,Polyester,Yes,No,10
2022-01-16,2001,1,6,Pants,XL,Green,Cotton,No,Yes,7
2022-01-17,1001,39,546,T-Shirts,L,Yellow,Cotton,Yes,No,14
2022-01-17,1002,46,506,Top,XXL,Black,Polyester,Yes,No,7
2022-01-17,2001,22,132,Pants,M,White,Cotton,No,No,7
2022-01-18,1001,23,184,T-Shirts,S,Yellow,Cotton,No,No,5
2022-01-18,1002,23,322,Top,L,Blue,Polyester,Yes,No,14
2022-01-18,2001,41,451,Pants,XL,Black,Cotton,Yes,No,6
2022-01-19,1001,12,228,T-Shirts,M,Green,Cotton,Yes,No,11
2022-01-19,1002,20,360,Top,M,White,Polyester,Yes,Yes,14
2022-01-19,2001,1,9,Pants,XXL,Red,Cotton,No,Yes,7
2022-01-20,1001,2,38,T-Shirts,XXL,Yellow,Cotton,Yes,Yes,5
2022-01-20,1002,40,440,Top,XXL,White,Polyester,No,Yes,8
2022-01-20,2001,40,520,Pants,M,Black,Cotton,No,No,8
2022-01-21,1001,24,168,T-Shirts,S,White,Cotton,Yes,Yes,9
2022-01-21,1002,47,846,Top,M,Red,Polyester,No,No,7
2022-01-21,2001,25,225,Pants,M,Blue,Cotton,Yes,No,14
2022-01-22,1001,11,154,T-Shirts,XXL,Blue,Cotton,Yes,No,14
2022-01-22,1002,11,110,Top,L,Green,Polyester,Yes,Yes,9
2022-01-22,2001,22,176,Pants,XXL,Red,Cotton,No,Yes,10
2022-01-23,1001,5,55,T-Shirts,S,Blue,Cotton,Yes,No,13
2022-01-23,1002,26,260,Top,XXL,Black,Polyester,Yes,No,9
2022-01-23,2001,32,640,Pants,M,Black,Cotton,No,Yes,13
2022-01-24,1001,49,784,T-Shirts,S,Yellow,Cotton,Yes,Yes,10
2022-01-24,1002,8,96,Top,M,Red,Polyester,No,Yes,7
2022-01-24,2001,15,240,Pants,M,Yellow,Cotton,Yes,Yes,14
2022-01-25,1001,17,204,T-Shirts,M,White,Cotton,No,Yes,12
2022-01-25,1002,7,105,Top,L,Yellow,Polyester,Yes,Yes,5
2022-01-25,2001,45,630,Pants,M,Blue,Cotton,No,Yes,5
2022-01-26,1001,30,150,T-Shirts,XL,Blue,Cotton,Yes,Yes,14
2022-01-26,1002,37,333,Top,L,Blue,Polyester,No,Yes,6
2022-01-26,2001,13,247,Pants,L,Yellow,Cotton,Yes,Yes,6
2022-01-27,1001,18,144,T-Shirts,XL,Blue,Cotton,Yes,Yes,8
2022-01-27,1002,1,8,Top,S,Blue,Polyester,No,No,11
2022-01-27,2001,41,697,Pants,XL,Black,Cotton,Yes,Yes,12
2022-01-28,1001,43,645,T-Shirts,XL,Red,Cotton,Yes,Yes,9
2022-01-28,1002,10,190,Top,XXL,Yellow,Polyester,Yes,Yes,5
2022-01-28,2001,1,16,Pants,M,Black,Cotton,No,No,11
2022-01-29,1001,50,650,T-Shirts,XL,Black,Cotton,Yes,No,5
2022-01-29,1002,15,225,Top,XXL,Blue,Polyester,No,No,12
2022-01-29,2001,27,189,Pants,L,Green,Cotton,No,No,5
2022-01-30,1001,18,234,T-Shirts,XL,Blue,Cotton,No,Yes,5
2022-01-30,1002,25,250,Top,L,Blue,Polyester,Yes,No,11
2022-01-30,2001,16,192,Pants,M,Red,Cotton,Yes,No,7
2022-01-31,1001,30,270,T-Shirts,M,Black,Cotton,Yes,No,12
2022-01-31,1002,35,210,Top,XL,Blue,Polyester,No,No,12
2022-01-31,2001,23,414,Pants,L,Blue,Cotton,No,Yes,10
2022-02-01,1001,9,180,T-Shirts,S,Red,Cotton,Yes,No,5
2022-02-01,1002,47,705,Top,M,Yellow,Polyester,Yes,Yes,11
2022-02-01,2001,14,70,Pants,XXL,Green,Cotton,No,Yes,13
2022-02-02,1001,43,473,T-Shirts,XL,Green,Cotton,No,No,13
2022-02-02,1002,32,480,Top,XL,Black,Polyester,No,No,14
2022-02-02,2001,47,799,Pants,XL,Yellow,Cotton,Yes,No,13
2022-02-03,1001,41,738,T-Shirts,XXL,Blue,Cotton,No,Yes,10
2022-02-03,1002,46,276,Top,S,White,Polyester,No,Yes,9
2022-02-03,2001,7,119,Pants,L,White,Cotton,No,No,14
2022-02-04,1001,35,595,T-Shirts,S,Black,Cotton,Yes,Yes,12
2022-02-04,1002,3,24,Top,L,Blue,Polyester,Yes,Yes,11
2022-02-04,2001,28,224,Pants,M,White,Cotton,Yes,Yes,5
2022-02-05,1001,50,950,T-Shirts,M,Yellow,Cotton,No,No,6
2022-02-05,1002,46,598,Top,XL,Red,Polyester,No,Yes,7
2022-02-05,2001,4,72,Pants,S,Yellow,Cotton,Yes,Yes,7
2022-02-06,1001,15,90,T-Shirts,XXL,Yellow,Cotton,No,Yes,8
2022-02-06,1002,44,440,Top,L,Yellow,Polyester,No,No,6
2022-02-06,2001,11,198,Pants,L,Blue,Cotton,Yes,Yes,6
2022-02-07,1001,7,119,T-Shirts,M,Green,Cotton,No,No,14
2022-02-07,1002,21,399,Top,S,Blue,Polyester,No,No,6
2022-02-07,2001,24,456,Pants,S,Yellow,Cotton,Yes,No,14
2022-02-08,1001,15,195,T-Shirts,L,Blue,Cotton,No,Yes,14
2022-02-08,1002,16,176,Top,XL,Blue,Polyester,Yes,Yes,8
2022-02-08,2001,12,228,Pants,XL,White,Cotton,Yes,Yes,13
2022-02-09,1001,39,780,T-Shirts,L,Red,Cotton,No,No,8
2022-02-09,1002,42,420,Top,L,Blue,Polyester,No,No,10
2022-02-09,2001,36,648,Pants,S,White,Cotton,No,No,12
2022-02-10,1001,24,432,T-Shirts,XL,White,Cotton,No,No,10
2022-02-10,1002,8,88,Top,XXL,Red,Polyester,Yes,Yes,9
2022-02-10,2001,30,330,Pants,XL,Black,Cotton,Yes,No,13
2022-02-11,1001,45,360,T-Shirts,S,Black,Cotton,Yes,No,5
2022-02-11,1002,33,231,Top,L,Green,Polyester,Yes,No,14
2022-02-11,2001,8,64,Pants,L,Yellow,Cotton,Yes,No,13
2022-02-12,1001,49,539,T-Shirts,L,Yellow,Cotton,No,Yes,7
2022-02-12,1002,23,276,Top,XXL,Green,Polyester,No,No,9
2022-02-12,2001,12,120,Pants,XL,Yellow,Cotton,Yes,No,5
2022-02-13,1001,19,247,T-Shirts,L,Yellow,Cotton,Yes,No,10
2022-02-13,1002,34,238,Top,XL,Red,Polyester,Yes,No,12
2022-02-13,2001,14,154,Pants,L,Blue,Cotton,No,Yes,6
2022-02-14,1001,16,272,T-Shirts,M,Red,Cotton,Yes,No,13
2022-02-14,1002,41,246,Top,S,Green,Polyester,Yes,No,14
2022-02-14,2001,29,203,Pants,L,Black,Cotton,Yes,Yes,7
2022-02-15,1001,32,416,T-Shirts,XXL,Blue,Cotton,Yes,No,7
2022-02-15,1002,9,135,Top,M,Blue,Polyester,Yes,Yes,11
2022-02-15,2001,42,798,Pants,XL,Red,Cotton,Yes,Yes,9
2022-02-16,1001,40,200,T-Shirts,L,White,Cotton,Yes,No,13
2022-02-16,1002,15,240,Top,L,Black,Polyester,No,Yes,13
2022-02-16,2001,14,112,Pants,L,Black,Cotton,Yes,Yes,9
2022-02-17,1001,8,120,T-Shirts,XXL,Blue,Cotton,No,No,12
2022-02-17,1002,10,160,Top,XXL,Blue,Polyester,No,Yes,9
2022-02-17,2001,49,245,Pants,M,White,Cotton,Yes,No,12
2022-02-18,1001,33,528,T-Shirts,XXL,Green,Cotton,No,No,5
2022-02-18,1002,27,405,Top,S,White,Polyester,Yes,Yes,11
2022-02-18,2001,13,260,Pants,S,Black,Cotton,No,Yes,8
2022-02-19,1001,33,462,T-Shirts,S,Red,Cotton,No,Yes,5
2022-02-19,1002,29,435,Top,XL,Red,Polyester,No,No,8
2022-02-19,2001,3,18,Pants,M,Black,Cotton,No,Yes,5
2022-02-20,1001,8,144,T-Shirts,XL,Red,Cotton,No,Yes,10
2022-02-20,1002,5,40,Top,XL,Yellow,Polyester,Yes,No,6
2022-02-20,2001,38,646,Pants,XL,Yellow,Cotton,Yes,Yes,6
2022-02-21,1001,40,760,T-Shirts,XXL,White,Cotton,No,No,13
2022-02-21,1002,35,245,Top,L,Red,Polyester,No,No,13
2022-02-21,2001,22,330,Pants,S,Yellow,Cotton,Yes,No,8
2022-02-22,1001,3,39,T-Shirts,XXL,Green,Cotton,No,No,10
2022-02-22,1002,44,704,Top,XXL,Blue,Polyester,No,No,13
2022-02-22,2001,34,408,Pants,S,Blue,Cotton,Yes,No,11
2022-02-23,1001,37,333,T-Shirts,S,White,Cotton,Yes,Yes,13
2022-02-23,1002,25,125,Top,XL,Black,Polyester,No,No,8
2022-02-23,2001,4,76,Pants,S,Green,Cotton,No,No,13
2022-02-24,1001,33,396,T-Shirts,S,Black,Cotton,No,Yes,5
2022-02-24,1002,18,252,Top,M,Blue,Polyester,No,Yes,13
2022-02-24,2001,37,444,Pants,S,Yellow,Cotton,Yes,No,6
2022-02-25,1001,48,768,T-Shirts,XXL,Red,Cotton,Yes,No,13
2022-02-25,1002,7,119,Top,XL,Black,Polyester,No,No,12
2022-02-25,2001,44,264,Pants,S,Red,Cotton,No,Yes,6
2022-02-26,1001,7,105,T-Shirts,XXL,Black,Cotton,No,Yes,5
2022-02-26,1002,44,748,Top,M,Black,Polyester,No,Yes,14
2022-02-26,2001,23,345,Pants,L,Black,Cotton,Yes,No,8
2022-02-27,1001,26,494,T-Shirts,XL,Green,Cotton,No,No,8
2022-02-27,1002,29,174,Top,M,White,Polyester,No,Yes,9
2022-02-27,2001,5,75,Pants,M,White,Cotton,No,Yes,6
2022-02-28,1001,27,270,T-Shirts,XL,Green,Cotton,Yes,No,11
2022-02-28,1002,7,63,Top,M,White,Polyester,No,No,13
2022-02-28,2001,11,165,Pants,XL,Green,Cotton,No,No,6
2022-03-01,1001,31,248,T-Shirts,XL,Black,Cotton,No,Yes,14
2022-03-01,1002,3,54,Top,XXL,Blue,Polyester,Yes,Yes,11
2022-03-01,2001,12,180,Pants,M,Green,Cotton,Yes,Yes,6
2022-03-02,1001,6,30,T-Shirts,S,Red,Cotton,Yes,No,10
2022-03-02,1002,9,144,Top,L,Blue,Polyester,No,Yes,6
2022-03-02,2001,9,126,Pants,S,White,Cotton,Yes,Yes,7
2022-03-03,1001,38,760,T-Shirts,L,Red,Cotton,Yes,No,8
2022-03-03,1002,50,500,Top,XL,Black,Polyester,No,No,9
2022-03-03,2001,33,363,Pants,L,Blue,Cotton,No,Yes,12
2022-03-04,1001,9,162,T-Shirts,XL,Yellow,Cotton,Yes,Yes,7
2022-03-04,1002,27,432,Top,S,White,Polyester,Yes,No,12
2022-03-04,2001,14,280,Pants,XL,White,Cotton,Yes,No,12
2022-03-05,1001,23,253,T-Shirts,S,Blue,Cotton,No,No,13
2022-03-05,1002,46,690,Top,XL,Green,Polyester,No,No,7
2022-03-05,2001,14,210,Pants,XXL,Yellow,Cotton,Yes,Yes,7
