Date,Product Code,Sales Quantity,Sales Revenue,Category,RAM,ROM,Model,Promo 1,Promo 2,Lead Time (days)
2020-04-22,1007,28,4480000,IQOO,4,256,11,No,No,8
2020-04-22,1008,45,5850000,Xiaomi,12,256,13 Ultra,Yes,Yes,9
2020-04-22,1009,37,7400000,Realme,6,128,GT4,No,No,14
2020-04-22,2001,43,6020000,Oneplus,16,256,10 pro,No,No,8
2020-04-22,2002,41,7380000,Poco,4,128,X4 Pro 5G,Yes,Yes,13
2020-04-22,2003,37,6290000,Motorola,12,256,Edge Plus,Yes,No,8
2020-04-22,2004,46,4140000,Nokia,8,512,X30 5G,No,No,7
2020-04-23,1001,21,2100000,Samsung,4,512,S23 Ultra,No,Yes,5
2020-04-23,1002,8,960000,Apple,6,512,Iphone 14 Pro Max,No,Yes,13
2020-04-23,1003,3,300000,Huawei,4,256,P50 Ultra,Yes,No,10
2020-04-23,1004,3,270000,Sony,4,512,Xperia 1,Yes,No,12
2020-04-23,1005,11,880000,Oppo,6,512,Find x4,Yes,No,7
2020-04-23,1006,46,6440000,Vivo,16,64,X80,Yes,Yes,11
2020-04-23,1007,22,3520000,IQOO,6,512,11,Yes,No,14
2020-04-23,1008,18,2700000,Xiaomi,16,128,13 Ultra,No,No,8
2020-04-23,1009,14,2800000,Realme,6,256,GT4,No,Yes,7
2020-04-23,2001,32,2560000,Oneplus,8,256,10 pro,Yes,Yes,6
2020-04-23,2002,8,640000,Poco,8,64,X4 Pro 5G,Yes,No,12
2020-04-23,2003,25,3500000,Motorola,8,256,Edge Plus,No,Yes,10
2020-04-23,2004,29,5510000,Nokia,12,512,X30 5G,No,No,5
2020-04-24,1001,14,1540000,Samsung,4,64,S23 Ultra,Yes,No,7
2020-04-24,1002,1,60000,Apple,4,512,Iphone 14 Pro Max,No,Yes,14
2020-04-24,1003,30,4200000,Huawei,16,256,P50 Ultra,No,Yes,10
2020-04-24,1004,33,4290000,Sony,12,512,Xperia 1,Yes,Yes,7
2020-04-24,1005,29,2320000,Oppo,6,128,Find x4,No,No,13
2020-04-24,1006,40,3600000,Vivo,6,256,X80,Yes,Yes,9
2020-04-24,1007,22,3520000,IQOO,16,128,11,Yes,Yes,9
2020-04-24,1008,39,3900000,Xiaomi,4,256,13 Ultra,No,No,14
2020-04-24,1009,24,3120000,Realme,16,64,GT4,No,Yes,7
2020-04-24,2001,1,50000,Oneplus,6,64,10 pro,No,No,5
2020-04-24,2002,43,3870000,Poco,8,64,X4 Pro 5G,No,No,6
2020-04-24,2003,45,4950000,Motorola,4,64,Edge Plus,Yes,Yes,7
2020-04-24,2004,46,2760000,Nokia,12,256,X30 5G,Yes,No,9
2020-04-25,1001,15,1950000,Samsung,4,128,S23 Ultra,Yes,Yes,9
2020-04-25,1002,23,4370000,Apple,6,512,Iphone 14 Pro Max,No,Yes,6
2020-04-25,1003,4,600000,Huawei,4,512,P50 Ultra,Yes,Yes,11
2020-04-25,1004,14,1960000,Sony,6,512,Xperia 1,No,No,11
2020-04-25,1005,18,1260000,Oppo,12,128,Find x4,No,Yes,13
2020-04-25,1006,19,2090000,Vivo,8,128,X80,No,No,7
2020-04-25,1007,9,1350000,IQOO,6,512,11,Yes,No,8
2020-04-25,1008,19,950000,Xiaomi,16,512,13 Ultra,No,Yes,14
2020-04-25,1009,20,1800000,Realme,4,64,GT4,No,No,10
2020-04-25,2001,45,8100000,Oneplus,6,512,10 pro,Yes,No,6
2020-04-25,2002,8,1280000,Poco,6,256,X4 Pro 5G,Yes,Yes,5
2020-04-25,2003,28,5040000,Motorola,6,64,Edge Plus,No,No,14
2020-04-25,2004,19,1900000,Nokia,12,256,X30 5G,Yes,No,9
2020-04-26,1001,41,6150000,Samsung,8,512,S23 Ultra,Yes,Yes,9
2020-04-26,1002,46,8280000,Apple,12,512,Iphone 14 Pro Max,No,No,5
2020-04-26,1003,21,1680000,Huawei,8,256,P50 Ultra,Yes,No,12
2020-04-26,1004,36,6840000,Sony,8,512,Xperia 1,No,No,9
2020-04-26,1005,17,1700000,Oppo,4,512,Find x4,No,Yes,7
2020-04-26,1006,48,8160000,Vivo,4,64,X80,No,Yes,6
2020-04-26,1007,17,3230000,IQOO,4,512,11,No,Yes,12
2020-04-26,1008,9,810000,Xiaomi,16,256,13 Ultra,No,No,6
2020-04-26,1009,45,2250000,Realme,4,128,GT4,No,Yes,9
2020-04-26,2001,31,1860000,Oneplus,16,256,10 pro,Yes,No,14
2020-04-26,2002,30,5400000,Poco,16,64,X4 Pro 5G,Yes,Yes,7
2020-04-26,2003,39,3900000,Motorola,12,64,Edge Plus,No,No,10
2020-04-26,2004,1,80000,Nokia,4,64,X30 5G,Yes,No,5
2020-04-27,1001,42,7560000,Samsung,6,128,S23 Ultra,Yes,No,11
2020-04-27,1002,49,3430000,Apple,12,64,Iphone 14 Pro Max,No,No,6
2020-04-27,1003,6,1140000,Huawei,6,64,P50 Ultra,No,No,10
2020-04-27,1004,24,1200000,Sony,12,512,Xperia 1,No,Yes,7
2020-04-27,1005,16,2880000,Oppo,4,64,Find x4,Yes,Yes,12
2020-04-27,1006,41,5330000,Vivo,12,128,X80,Yes,No,10
2020-04-27,1007,14,2240000,IQOO,4,128,11,Yes,No,6
2020-04-27,1008,33,2640000,Xiaomi,12,128,13 Ultra,No,No,7
2020-04-27,1009,48,5760000,Realme,8,512,GT4,Yes,Yes,8
2020-04-27,2001,9,810000,Oneplus,4,64,10 pro,No,Yes,10
2020-04-27,2002,31,2790000,Poco,4,512,X4 Pro 5G,No,Yes,5
2020-04-27,2003,8,1280000,Motorola,4,512,Edge Plus,Yes,No,6
2020-04-27,2004,36,6840000,Nokia,4,64,X30 5G,No,Yes,6
2020-04-28,1001,37,3700000,Samsung,12,256,S23 Ultra,No,Yes,8
2020-04-28,1002,15,750000,Apple,4,256,Iphone 14 Pro Max,No,No,10
2020-04-28,1003,40,3200000,Huawei,4,256,P50 Ultra,Yes,No,5
2020-04-28,1004,25,1250000,Sony,8,64,Xperia 1,No,Yes,7
2020-04-28,1005,11,2200000,Oppo,8,512,Find x4,No,Yes,13
2020-04-28,1006,8,480000,Vivo,12,128,X80,Yes,No,8
2020-04-28,1007,9,630000,IQOO,4,128,11,No,No,11
2020-04-28,1008,26,2600000,Xiaomi,4,64,13 Ultra,No,No,6
2020-04-28,1009,20,1600000,Realme,8,512,GT4,Yes,Yes,7
2020-04-28,2001,18,2880000,Oneplus,16,512,10 pro,No,No,9
2020-04-28,2002,40,7200000,Poco,16,512,X4 Pro 5G,No,Yes,11
2020-04-28,2003,41,4920000,Motorola,12,64,Edge Plus,Yes,Yes,14
2020-04-28,2004,10,2000000,Nokia,8,64,X30 5G,Yes,Yes,13
2020-04-29,1001,20,4000000,Samsung,12,256,S23 Ultra,No,Yes,7
2020-04-29,1002,48,9120000,Apple,8,64,Iphone 14 Pro Max,No,Yes,12
2020-04-29,1003,36,5040000,Huawei,4,512,P50 Ultra,Yes,No,7
2020-04-29,1004,11,1870000,Sony,8,64,Xperia 1,Yes,Yes,11
2020-04-29,1005,46,2300000,Oppo,6,256,Find x4,Yes,Yes,5
2020-04-29,1006,10,1900000,Vivo,4,256,X80,Yes,No,6
2020-04-29,1007,42,2940000,IQOO,4,64,11,Yes,Yes,11
2020-04-29,1008,18,3060000,Xiaomi,6,256,13 Ultra,Yes,Yes,12
2020-04-29,1009,50,4500000,Realme,8,256,GT4,Yes,No,6
2020-04-29,2001,7,770000,Oneplus,6,256,10 pro,Yes,No,8
2020-04-29,2002,49,5390000,Poco,12,256,X4 Pro 5G,No,Yes,8
2020-04-29,2003,10,500000,Motorola,4,256,Edge Plus,No,Yes,13
2020-04-29,2004,8,800000,Nokia,16,256,X30 5G,No,No,7
2020-04-30,1001,4,240000,Samsung,16,256,S23 Ultra,Yes,No,12
2020-04-30,1002,25,1750000,Apple,6,128,Iphone 14 Pro Max,No,No,9
2020-04-30,1003,47,8460000,Huawei,4,128,P50 Ultra,No,No,5
2020-04-30,1004,23,4140000,Sony,16,512,Xperia 1,No,Yes,13
2020-04-30,1005,30,4800000,Oppo,4,256,Find x4,No,No,5
2020-04-30,1006,33,3960000,Vivo,6,256,X80,No,No,5
2020-04-30,1007,44,4400000,IQOO,6,128,11,No,Yes,10
2020-04-30,1008,47,2820000,Xiaomi,6,64,13 Ultra,Yes,No,11
2020-04-30,1009,12,2280000,Realme,6,256,GT4,No,No,7
2020-04-30,2001,42,8400000,Oneplus,16,128,10 pro,No,No,6
2020-04-30,2002,18,3240000,Poco,16,64,X4 Pro 5G,Yes,No,10
2020-04-30,2003,3,270000,Motorola,4,64,Edge Plus,No,Yes,6
2020-04-30,2004,33,6600000,Nokia,16,128,X30 5G,Yes,Yes,7
2020-05-01,1001,32,6080000,Samsung,4,64,S23 Ultra,Yes,Yes,10
2020-05-01,1002,25,2500000,Apple,16,512,Iphone 14 Pro Max,No,No,6
2020-05-01,1003,21,3150000,Huawei,6,64,P50 Ultra,Yes,No,14
2020-05-01,1004,48,8160000,Sony,8,128,Xperia 1,Yes,Yes,9
2020-05-01,1005,16,960000,Oppo,16,64,Find x4,Yes,Yes,14
2020-05-01,1006,38,2280000,Vivo,8,256,X80,No,Yes,5
2020-05-01,1007,43,6450000,IQOO,6,512,11,No,Yes,11
2020-05-01,1008,48,2880000,Xiaomi,6,64,13 Ultra,No,No,6
2020-05-01,1009,13,1690000,Realme,16,256,GT4,No,No,6
2020-05-01,2001,8,1200000,Oneplus,8,256,10 pro,No,No,12
2020-05-01,2002,16,960000,Poco,6,256,X4 Pro 5G,No,Yes,5
2020-05-01,2003,34,6460000,Motorola,8,128,Edge Plus,No,Yes,13
2020-05-01,2004,48,8160000,Nokia,16,512,X30 5G,Yes,No,9
2020-05-02,1001,12,840000,Samsung,8,128,S23 Ultra,No,No,6
2020-05-02,1002,6,660000,Apple,8,128,Iphone 14 Pro Max,Yes,No,7
2020-05-02,1003,37,5920000,Huawei,16,64,P50 Ultra,No,Yes,10
2020-05-02,1004,32,3840000,Sony,6,64,Xperia 1,Yes,Yes,9
2020-05-02,1005,7,1120000,Oppo,12,128,Find x4,No,Yes,14
2020-05-02,1006,1,130000,Vivo,4,64,X80,No,No,9
2020-05-02,1007,39,5070000,IQOO,8,64,11,Yes,Yes,13
2020-05-02,1008,24,4800000,Xiaomi,8,512,13 Ultra,No,No,13
2020-05-02,1009,7,1050000,Realme,8,64,GT4,No,No,5
2020-05-02,2001,49,2940000,Oneplus,4,256,10 pro,Yes,No,6
2020-05-02,2002,33,3960000,Poco,6,64,X4 Pro 5G,Yes,No,6
2020-05-02,2003,27,2970000,Motorola,6,512,Edge Plus,No,Yes,5
2020-05-02,2004,24,3120000,Nokia,6,64,X30 5G,No,Yes,14
2020-05-03,1001,1,180000,Samsung,16,512,S23 Ultra,Yes,Yes,13
2020-05-03,1002,29,1740000,Apple,8,128,Iphone 14 Pro Max,No,No,13
2020-05-03,1003,13,2600000,Huawei,4,512,P50 Ultra,Yes,Yes,7
2020-05-03,1004,42,7560000,Sony,6,128,Xperia 1,Yes,Yes,11
2020-05-03,1005,30,5100000,Oppo,12,64,Find x4,Yes,No,7
2020-05-03,1006,46,7820000,Vivo,12,256,X80,No,No,5
2020-05-03,1007,2,280000,IQOO,12,128,11,No,No,10
2020-05-03,1008,35,3500000,Xiaomi,12,512,13 Ultra,Yes,Yes,14
2020-05-03,1009,18,1440000,Realme,4,512,GT4,Yes,Yes,14
2020-05-03,2001,48,4320000,Oneplus,4,256,10 pro,No,Yes,14
2020-05-03,2002,20,2800000,Poco,6,256,X4 Pro 5G,Yes,No,10
2020-05-03,2003,19,1710000,Motorola,12,64,Edge Plus,Yes,Yes,11
2020-05-03,2004,10,1200000,Nokia,16,512,X30 5G,Yes,No,14
2020-05-04,1001,17,2040000,Samsung,16,512,S23 Ultra,No,Yes,9
2020-05-04,1002,10,1900000,Apple,4,128,Iphone 14 Pro Max,No,No,6
2020-05-04,1003,31,5890000,Huawei,8,512,P50 Ultra,No,Yes,6
2020-05-04,1004,45,7200000,Sony,8,512,Xperia 1,No,No,6
2020-05-04,1005,30,6000000,Oppo,12,256,Find x4,No,No,10
2020-05-04,1006,14,1400000,Vivo,4,256,X80,No,Yes,6
2020-05-04,1007,17,3400000,IQOO,6,512,11,No,No,14
2020-05-04,1008,4,800000,Xiaomi,12,256,13 Ultra,Yes,No,5
2020-05-04,1009,34,5100000,Realme,6,256,GT4,Yes,No,11
2020-05-04,2001,24,2880000,Oneplus,4,128,10 pro,No,Yes,8
2020-05-04,2002,20,2200000,Poco,12,256,X4 Pro 5G,Yes,Yes,5
2020-05-04,2003,8,640000,Motorola,8,128,Edge Plus,No,No,12
2020-05-04,2004,32,2880000,Nokia,16,512,X30 5G,Yes,No,8
2020-05-05,1001,5,400000,Samsung,6,512,S23 Ultra,Yes,Yes,9
2020-05-05,1002,40,6800000,Apple,12,64,Iphone 14 Pro Max,No,No,12
2020-05-05,1003,2,400000,Huawei,16,256,P50 Ultra,Yes,Yes,7
2020-05-05,1004,50,3500000,Sony,16,64,Xperia 1,Yes,Yes,12
2020-05-05,1005,23,1380000,Oppo,12,64,Find x4,Yes,No,9
2020-05-05,1006,5,650000,Vivo,16,256,X80,Yes,Yes,11
2020-05-05,1007,47,7520000,IQOO,4,256,11,No,No,13
2020-05-05,1008,20,2800000,Xiaomi,6,128,13 Ultra,Yes,No,6
2020-05-05,1009,37,4810000,Realme,12,256,GT4,No,Yes,14
2020-05-05,2001,7,420000,Oneplus,16,64,10 pro,Yes,Yes,7
2020-05-05,2002,2,400000,Poco,6,512,X4 Pro 5G,No,Yes,6
2020-05-05,2003,17,1870000,Motorola,12,256,Edge Plus,Yes,No,6
2020-05-05,2004,18,1800000,Nokia,4,64,X30 5G,Yes,Yes,12
2020-05-06,1001,27,1890000,Samsung,4,128,S23 Ultra,No,Yes,14
2020-05-06,1002,30,5400000,Apple,4,64,Iphone 14 Pro Max,No,Yes,8
2020-05-06,1003,3,390000,Huawei,6,128,P50 Ultra,No,No,13
2020-05-06,1004,21,2940000,Sony,6,256,Xperia 1,No,Yes,5
2020-05-06,1005,37,4440000,Oppo,16,128,Find x4,No,No,5
2020-05-06,1006,2,280000,Vivo,4,256,X80,Yes,No,13
2020-05-06,1007,10,2000000,IQOO,12,128,11,No,No,12
2020-05-06,1008,31,3410000,Xiaomi,8,64,13 Ultra,Yes,Yes,7
2020-05-06,1009,27,5130000,Realme,8,256,GT4,No,No,6
2020-05-06,2001,10,1600000,Oneplus,4,128,10 pro,Yes,Yes,12
2020-05-06,2002,33,2310000,Poco,16,64,X4 Pro 5G,No,Yes,13
2020-05-06,2003,31,5270000,Motorola,8,128,Edge Plus,No,Yes,7
2020-05-06,2004,4,640000,Nokia,6,512,X30 5G,Yes,No,9
2020-05-07,1001,18,3420000,Samsung,8,128,S23 Ultra,No,Yes,13
2020-05-07,1002,16,3200000,Apple,8,256,Iphone 14 Pro Max,Yes,No,5
2020-05-07,1003,41,4920000,Huawei,4,256,P50 Ultra,No,No,9
2020-05-07,1004,11,2090000,Sony,12,256,Xperia 1,Yes,No,13
2020-05-07,1005,14,700000,Oppo,4,512,Find x4,Yes,Yes,9
2020-05-07,1006,14,1540000,Vivo,16,256,X80,Yes,No,11
2020-05-07,1007,32,4480000,IQOO,6,64,11,Yes,Yes,7
2020-05-07,1008,10,600000,Xiaomi,6,256,13 Ultra,No,No,12
2020-05-07,1009,31,2480000,Realme,4,256,GT4,Yes,Yes,11
2020-05-07,2001,34,5440000,Oneplus,16,512,10 pro,No,No,7
2020-05-07,2002,48,4320000,Poco,4,512,X4 Pro 5G,No,Yes,8
2020-05-07,2003,9,630000,Motorola,4,64,Edge Plus,No,Yes,6
2020-05-07,2004,26,2860000,Nokia,8,512,X30 5G,No,Yes,5
2020-05-08,1001,32,4480000,Samsung,8,64,S23 Ultra,No,No,9
2020-05-08,1002,32,3840000,Apple,16,512,Iphone 14 Pro Max,No,No,14
2020-05-08,1003,8,480000,Huawei,16,64,P50 Ultra,No,Yes,8
2020-05-08,1004,38,2280000,Sony,6,64,Xperia 1,Yes,No,13
2020-05-08,1005,40,6000000,Oppo,8,256,Find x4,No,No,11
2020-05-08,1006,48,4320000,Vivo,8,128,X80,Yes,No,12
2020-05-08,1007,25,4250000,IQOO,4,512,11,No,No,9
2020-05-08,1008,45,7200000,Xiaomi,8,128,13 Ultra,Yes,No,12
2020-05-08,1009,46,3220000,Realme,8,256,GT4,Yes,Yes,9
2020-05-08,2001,23,2300000,Oneplus,12,64,10 pro,No,No,13
2020-05-08,2002,24,2880000,Poco,6,512,X4 Pro 5G,No,Yes,13
2020-05-08,2003,13,1300000,Motorola,6,512,Edge Plus,No,Yes,8
2020-05-08,2004,13,1820000,Nokia,8,64,X30 5G,No,No,13
2020-05-09,1001,19,3610000,Samsung,12,256,S23 Ultra,No,No,5
2020-05-09,1002,20,3600000,Apple,16,512,Iphone 14 Pro Max,Yes,Yes,11
2020-05-09,1003,23,2300000,Huawei,12,256,P50 Ultra,No,No,9
2020-05-09,1004,18,2340000,Sony,4,256,Xperia 1,No,Yes,6
2020-05-09,1005,38,3040000,Oppo,8,64,Find x4,Yes,Yes,8
2020-05-09,1006,30,4800000,Vivo,12,512,X80,No,No,9
2020-05-09,1007,49,9800000,IQOO,12,256,11,Yes,No,5
2020-05-09,1008,4,600000,Xiaomi,6,512,13 Ultra,Yes,No,11
2020-05-09,1009,11,660000,Realme,6,512,GT4,No,Yes,9
2020-05-09,2001,34,1700000,Oneplus,4,64,10 pro,Yes,Yes,6
2020-05-09,2002,18,1980000,Poco,16,128,X4 Pro 5G,No,Yes,11
2020-05-09,2003,18,1980000,Motorola,16,256,Edge Plus,No,No,13
2020-05-09,2004,46,3220000,Nokia,16,512,X30 5G,No,Yes,9
2020-05-10,1001,38,7600000,Samsung,8,512,S23 Ultra,Yes,Yes,5
2020-05-10,1002,39,4290000,Apple,12,64,Iphone 14 Pro Max,No,No,9
2020-05-10,1003,8,1040000,Huawei,8,64,P50 Ultra,No,No,9
2020-05-10,1004,48,9120000,Sony,4,256,Xperia 1,No,Yes,12
2020-05-10,1005,44,8360000,Oppo,16,512,Find x4,Yes,Yes,12
2020-05-10,1006,50,5000000,Vivo,12,512,X80,No,Yes,6
2020-05-10,1007,35,2800000,IQOO,16,64,11,No,Yes,11
2020-05-10,1008,33,2640000,Xiaomi,12,64,13 Ultra,Yes,Yes,13
2020-05-10,1009,34,5780000,Realme,6,256,GT4,No,Yes,7
2020-05-10,2001,32,5760000,Oneplus,16,128,10 pro,No,Yes,7
2020-05-10,2002,9,990000,Poco,16,128,X4 Pro 5G,Yes,Yes,7
2020-05-10,2003,3,570000,Motorola,12,256,Edge Plus,No,Yes,14
2020-05-10,2004,10,600000,Nokia,12,512,X30 5G,No,No,8
2020-05-11,1001,8,640000,Samsung,6,128,S23 Ultra,No,No,5
2020-05-11,1002,48,8640000,Apple,6,512,Iphone 14 Pro Max,No,No,5
2020-05-11,1003,46,9200000,Huawei,4,256,P50 Ultra,No,Yes,6
2020-05-11,1004,31,2170000,Sony,12,256,Xperia 1,No,No,7
2020-05-11,1005,4,520000,Oppo,12,128,Find x4,No,No,11
2020-05-11,1006,27,5400000,Vivo,6,256,X80,No,No,6
2020-05-11,1007,3,480000,IQOO,12,128,11,No,No,5
2020-05-11,1008,45,4500000,Xiaomi,12,512,13 Ultra,Yes,Yes,14
2020-05-11,1009,41,6560000,Realme,6,64,GT4,Yes,No,9
2020-05-11,2001,36,2880000,Oneplus,4,256,10 pro,Yes,Yes,7
2020-05-11,2002,30,2100000,Poco,8,512,X4 Pro 5G,Yes,Yes,12
2020-05-11,2003,45,4050000,Motorola,12,128,Edge Plus,No,No,13
2020-05-11,2004,44,4400000,Nokia,6,256,X30 5G,No,Yes,10
2020-05-12,1001,40,4000000,Samsung,8,128,S23 Ultra,No,No,5
2020-05-12,1002,17,3060000,Apple,12,64,Iphone 14 Pro Max,No,Yes,7
2020-05-12,1003,47,2820000,Huawei,12,512,P50 Ultra,Yes,Yes,9
2020-05-12,1004,17,2380000,Sony,4,128,Xperia 1,Yes,No,9
2020-05-12,1005,1,50000,Oppo,4,256,Find x4,Yes,Yes,6
2020-05-12,1006,48,7680000,Vivo,6,512,X80,Yes,Yes,8
2020-05-12,1007,2,280000,IQOO,6,128,11,No,Yes,8
2020-05-12,1008,36,2160000,Xiaomi,16,64,13 Ultra,No,Yes,10
2020-05-12,1009,34,4080000,Realme,12,128,GT4,No,Yes,12
2020-05-12,2001,3,510000,Oneplus,4,128,10 pro,Yes,No,10
2020-05-12,2002,10,1600000,Poco,12,128,X4 Pro 5G,Yes,No,7
2020-05-12,2003,17,3230000,Motorola,6,64,Edge Plus,No,Yes,7
2020-05-12,2004,39,5460000,Nokia,12,128,X30 5G,No,Yes,10
2020-05-13,1001,7,490000,Samsung,4,256,S23 Ultra,Yes,Yes,9
2020-05-13,1002,17,1870000,Apple,16,64,Iphone 14 Pro Max,No,Yes,10
2020-05-13,1003,12,2280000,Huawei,8,128,P50 Ultra,Yes,Yes,11
2020-05-13,1004,3,240000,Sony,4,512,Xperia 1,No,No,14
2020-05-13,1005,23,1380000,Oppo,16,128,Find x4,No,Yes,8
2020-05-13,1006,25,2750000,Vivo,8,512,X80,No,No,11
2020-05-13,1007,28,3640000,IQOO,4,512,11,Yes,Yes,5
2020-05-13,1008,28,2520000,Xiaomi,4,64,13 Ultra,Yes,No,9
2020-05-13,1009,6,1020000,Realme,8,512,GT4,Yes,No,11
2020-05-13,2001,49,4900000,Oneplus,12,512,10 pro,Yes,Yes,14
2020-05-13,2002,42,6300000,Poco,6,256,X4 Pro 5G,No,Yes,8
2020-05-13,2003,42,2520000,Motorola,6,256,Edge Plus,Yes,No,10
2020-05-13,2004,33,6270000,Nokia,4,512,X30 5G,Yes,Yes,6
2020-05-14,1001,31,5890000,Samsung,6,128,S23 Ultra,No,No,12
2020-05-14,1002,37,6290000,Apple,8,64,Iphone 14 Pro Max,No,Yes,10
2020-05-14,1003,31,3100000,Huawei,6,256,P50 Ultra,No,Yes,13
2020-05-14,1004,49,6370000,Sony,6,128,Xperia 1,No,Yes,14
2020-05-14,1005,13,2600000,Oppo,8,64,Find x4,No,No,5
2020-05-14,1006,3,360000,Vivo,16,64,X80,Yes,Yes,12
2020-05-14,1007,6,1020000,IQOO,6,256,11,Yes,No,14
2020-05-14,1008,19,3800000,Xiaomi,12,512,13 Ultra,Yes,No,6
2020-05-14,1009,17,3230000,Realme,12,512,GT4,No,Yes,7
2020-05-14,2001,21,2310000,Oneplus,4,512,10 pro,No,No,13
2020-05-14,2002,31,5580000,Poco,16,64,X4 Pro 5G,Yes,Yes,13
2020-05-14,2003,35,2450000,Motorola,8,512,Edge Plus,No,No,12
2020-05-14,2004,15,2700000,Nokia,6,256,X30 5G,Yes,No,9
2020-05-15,1001,28,1960000,Samsung,6,64,S23 Ultra,No,No,10
2020-05-15,1002,11,770000,Apple,6,512,Iphone 14 Pro Max,Yes,No,10
2020-05-15,1003,29,4640000,Huawei,4,256,P50 Ultra,Yes,Yes,12
2020-05-15,1004,4,600000,Sony,12,128,Xperia 1,No,No,9
2020-05-15,1005,27,5400000,Oppo,6,256,Find x4,No,Yes,5
2020-05-15,1006,14,1400000,Vivo,4,128,X80,No,No,13
2020-05-15,1007,12,2160000,IQOO,6,64,11,Yes,No,12
2020-05-15,1008,24,1680000,Xiaomi,4,256,13 Ultra,Yes,No,7
2020-05-15,1009,23,2530000,Realme,12,128,GT4,No,No,9
2020-05-15,2001,50,6500000,Oneplus,4,256,10 pro,No,Yes,12
2020-05-15,2002,48,4320000,Poco,8,128,X4 Pro 5G,Yes,No,8
2020-05-15,2003,22,4400000,Motorola,8,512,Edge Plus,Yes,Yes,8
2020-05-15,2004,18,1800000,Nokia,6,512,X30 5G,Yes,No,12
2020-05-16,1001,20,2400000,Samsung,12,64,S23 Ultra,Yes,No,8
2020-05-16,1002,36,3240000,Apple,16,128,Iphone 14 Pro Max,Yes,No,12
2020-05-16,1003,4,480000,Huawei,8,128,P50 Ultra,Yes,No,11
2020-05-16,1004,33,4620000,Sony,4,512,Xperia 1,No,Yes,5
2020-05-16,1005,45,9000000,Oppo,8,128,Find x4,Yes,Yes,5
2020-05-16,1006,48,2880000,Vivo,8,128,X80,No,No,8
2020-05-16,1007,36,2160000,IQOO,8,128,11,No,No,10
2020-05-16,1008,41,6560000,Xiaomi,8,64,13 Ultra,Yes,No,13
2020-05-16,1009,4,360000,Realme,6,128,GT4,No,Yes,9
2020-05-16,2001,5,450000,Oneplus,8,128,10 pro,Yes,Yes,11
2020-05-16,2002,9,900000,Poco,12,64,X4 Pro 5G,Yes,Yes,7
2020-05-16,2003,44,7480000,Motorola,16,128,Edge Plus,No,No,12
2020-05-16,2004,49,9800000,Nokia,8,512,X30 5G,No,No,11
2020-05-17,1001,4,800000,Samsung,4,256,S23 Ultra,No,Yes,5
2020-05-17,1002,41,8200000,Apple,4,256,Iphone 14 Pro Max,Yes,No,9
2020-05-17,1003,2,260000,Huawei,4,128,P50 Ultra,Yes,No,8
2020-05-17,1004,22,2420000,Sony,6,256,Xperia 1,Yes,Yes,5
2020-05-17,1005,2,280000,Oppo,16,64,Find x4,No,No,12
2020-05-17,1006,29,3480000,Vivo,12,128,X80,No,No,9
2020-05-17,1007,12,1680000,IQOO,16,64,11,Yes,Yes,7
2020-05-17,1008,17,1700000,Xiaomi,8,512,13 Ultra,Yes,No,8
2020-05-17,1009,34,3400000,Realme,6,256,GT4,No,No,11
2020-05-17,2001,34,5780000,Oneplus,4,256,10 pro,No,Yes,10
2020-05-17,2002,38,7220000,Poco,6,256,X4 Pro 5G,Yes,Yes,14
2020-05-17,2003,5,400000,Motorola,16,256,Edge Plus,No,No,11
2020-05-17,2004,48,8640000,Nokia,16,256,X30 5G,Yes,No,13
2020-05-18,1001,26,2080000,Samsung,12,128,S23 Ultra,No,No,7
2020-05-18,1002,41,6970000,Apple,8,64,Iphone 14 Pro Max,No,Yes,12
2020-05-18,1003,37,4070000,Huawei,6,256,P50 Ultra,Yes,No,12
2020-05-18,1004,5,250000,Sony,16,128,Xperia 1,No,Yes,10
2020-05-18,1005,47,7520000,Oppo,12,64,Find x4,No,No,7
2020-05-18,1006,26,2600000,Vivo,16,256,X80,No,No,9
2020-05-18,1007,40,3200000,IQOO,16,512,11,Yes,No,11
2020-05-18,1008,11,550000,Xiaomi,4,256,13 Ultra,No,Yes,7
2020-05-18,1009,15,1050000,Realme,6,128,GT4,Yes,No,11
2020-05-18,2001,5,450000,Oneplus,12,256,10 pro,Yes,No,9
2020-05-18,2002,31,2170000,Poco,8,512,X4 Pro 5G,No,No,8
2020-05-18,2003,9,540000,Motorola,6,128,Edge Plus,Yes,No,5
2020-05-18,2004,40,4000000,Nokia,16,64,X30 5G,No,No,14
2020-05-19,1001,26,2340000,Samsung,4,512,S23 Ultra,Yes,Yes,9
2020-05-19,1002,13,1560000,Apple,6,64,Iphone 14 Pro Max,No,No,10
2020-05-19,1003,33,2970000,Huawei,12,256,P50 Ultra,Yes,Yes,10
2020-05-19,1004,27,2430000,Sony,8,64,Xperia 1,No,Yes,10
2020-05-19,1005,50,10000000,Oppo,4,128,Find x4,Yes,No,6
2020-05-19,1006,19,2850000,Vivo,12,256,X80,No,Yes,14
2020-05-19,1007,40,3200000,IQOO,4,256,11,Yes,No,8
2020-05-19,1008,13,2080000,Xiaomi,12,128,13 Ultra,No,Yes,11
2020-05-19,1009,38,2280000,Realme,6,512,GT4,Yes,Yes,14
2020-05-19,2001,34,3060000,Oneplus,4,128,10 pro,Yes,Yes,7
2020-05-19,2002,2,260000,Poco,6,128,X4 Pro 5G,Yes,No,12
